Categoria-1,Ref,OLDRS,RS,RAWQP,QP,MediaGrezza,Menzioni,Anno,Nome,Classificazione,Denominazione,Produttore,Regione,Valutazione,Prezzo,Composizione,PunteggioMedio,ValutazioneAIS,AIS,ValutazioneGR,GR,Tipologia,Alcol,Bottiglie,Abbinamento,Affinamento,Descrizione,Note,Nazione,Entry,Millesimo,Tecnica,Zucchero
,0001721-1,5.11,45,1.42,25,3.3,Modigliana,,Romagna Sangiovese Modigliana Vigna 1922,DOC,Romagna Sangiovese,Torre San Martino,Romagna,2★-5★,30-34,Sangiovese 100%,na,,na,,na,Rosso fermo,13.5,1k-3k,Arrosto di oca – Costine di maiale ai ferri – Tagliata di manzo con porcini – Bocconcini di manzo con funghi prugnoli – Lepre in salmì,12 mesi in tonneau,,,Italia,1,,,
,0001723,,,,,,nd,2017,Romagna Sangiovese Iko,DOC,Romagna Sangiovese,Tozzi,Romagna,3,15-19,Sangiovese 100%,85,,85,,na,Rosso fermo,14,3k,Tagliatelle al ragù di agnello,12 mesi in barrique,"Rosso rubino trasparente. Quadro fresco evivace, dipinto da pennellate di ciliegia, mMora,ribes, radice di liquirizia e un ricordo di basilicoIl palato è caldo, avvolgente, morbido e dopopochi istanti emerge un'invitante freschezzae un tannino incisivo e dinamico. Scia finalesapida ed erbacea di corteccia e sottobosco.Sosta per 12 mesi in barrique.",,Italia,2,,,
,0001723,,,,,,nd,2018,Romagna Sangiovese Iko,DOC,Romagna Sangiovese,Tozzi,Romagna,2,10-14,Sangiovese 100%,84,,84,,na,Rosso fermo,13.5,4k,,12 mesi in barrique,,,Italia,2,,,
,0001723-1,0.45,4,0.34,6,2.5,nd,,Romagna Sangiovese Iko,DOC,Romagna Sangiovese,Tozzi,Romagna,2★-3★,10-14,Sangiovese 100%,na,,na,,na,Rosso fermo,13.5,3k-4k,Tagliatelle al ragù di agnello,12 mesi in barrique,,,Italia,1,,,
,0001725,,,,,,Riserva,2013,Romagna Sangiovese Riserva Petrignone,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,10-14,Sangiovese 100%,86,,86,,na,Rosso fermo,14.5,18k,Pappardelle con ragù di castrato,8 mesi in acciaio + 14 mesi in botte,"Rosso rubino vivace e luminoso. È un mondo difrutti rossi giovani appena colti, aperto e pulito,contenuto nell'esuberanza aromatica, comedev'essere un sangiovese. In apertura il sorsoevidenzia il suo lato più tannico, a volte aspro,salvo poi recuperare in equilibrio con un fruttopiù marcato. L'uso del rovere è accorto e il finaleè speziato, anche se non troppo lungo. Per 7mesi in barrique e per 6 mesi in acciaio.",,Italia,2,,,
,0001725,,,,,,Riserva,2015,Romagna Sangiovese Riserva Petrignone,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,10-14,Sangiovese 100%,86,,86,,na,Rosso fermo,14.5,15k,,8 mesi in acciaio + 14 mesi in botte,,,Italia,2,,,
,0001725,,,,,,Riserva,2016,Romagna Sangiovese Riserva Petrignone,DOC,Romagna Sangiovese,Tre Monti,Romagna,4,10-14,Sangiovese 100%,89,,89,,na,Rosso fermo,14.5,15k,Filetto di manzo con riduzione di vino,8 mesi in acciaio + 14 mesi in botte,"Rosso rubino. Ricco e complesso al naso,con profumi di violetta e rosa rossa, more,ciliegie sotto spirito, in una cornice soavementespeziata. Il palato conferma le aspettative, conun sorso fruttato, morbido ed equilibrato, daitannini ben torniti e una distinta freschezza.Finale generoso. Maturazione in acciaio e inrovere di Allier per 14 mesi.",,Italia,2,,,
,0001725,,,,,,Riserva,2017,Romagna Sangiovese Riserva Petrignone,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,10-14,Sangiovese 100%,85,,85,,na,Rosso fermo,14.5,15k,Brasato di manzo al Sangiovese,8 mesi in acciaio + 14 mesi in botte,"Rosso rubino luminoso. Bouquet intrigante diciliegie, gelatine di frutta, pepe bianco e violette.Gusto avvincente, polposo e ricco; alterna unsolido e copioso tannino al fraseggio più frescodel frutto. Chiusura sapida e saporita. Fermentain vasche di cemento e matura in tonneau per 6mesi",,Italia,2,,,
,0001725,,,,,,Riserva,2018,Romagna Sangiovese Riserva Petrignone,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,10-14,Sangiovese 100%,86,,86,,na,Rosso fermo,14.5,14k,,8 mesi in acciaio + 14 mesi in botte,,,Italia,2,,,
,0001725-1,2.36,21,1.74,30,3.2,Riserva,,Romagna Sangiovese Riserva Petrignone,DOC,Romagna Sangiovese,Tre Monti,Romagna,3★-4★,10-14,Sangiovese 100%,na,,na,,na,Rosso fermo,14.5,14k-18k,Pappardelle con ragù di castrato – Filetto di manzo con riduzione di vino – Brasato di manzo al Sangiovese,8 mesi in acciaio + 14 mesi in botte,,,Italia,1,,,
,0001726,,,,,,Superiore,2015,Romagna Sangiovese Superiore Campo Di Mezzo,DOC,Romagna Sangiovese,Tre Monti,Romagna,2,5-9,Sangiovese 100%,84,,84,,na,Rosso fermo,13.5,40k,,6 mesi in acciaio,,,Italia,2,,,
,0001726,,,,,,Superiore,2016,Romagna Sangiovese Superiore Campo Di Mezzo,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,5-9,Sangiovese 100%,86,,86,,na,Rosso fermo,13.5,40k,Arrosto di maiale al vino rosso e mirtilli,6 mesi in acciaio,"Rosso rubino vivace. Intenso ventagliofruttato di marasca, prugna disidratata, mirtilloin confettura, poi viola, cannella e sbuffibalsamici. Al gusto è avvolgente, sorretto daun'energica spalla fresco-sapida e da tanninisottili. Lunga chiusura fruttata e floreale. Sostaper 6 mesi in acciaio e riposa per altri 2 inbottiglia.",,Italia,2,,,
,0001726,,,,,,Superiore,2017,Romagna Sangiovese Superiore Campo Di Mezzo,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,5-9,Sangiovese 100%,85,,85,,na,Rosso fermo,13.5,40k,,6 mesi in acciaio,,,Italia,2,,,
,0001726,,,,,,Superiore,2018,Romagna Sangiovese Superiore Campo Di Mezzo,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,5-9,Sangiovese 100%,86,,86,,na,Rosso fermo,13.5,40k,,6 mesi in acciaio,,,Italia,2,,,
,0001726-1,1.13,10,1.43,25,2.8,Superiore,,Romagna Sangiovese Superiore Campo Di Mezzo,DOC,Romagna Sangiovese,Tre Monti,Romagna,2★-3★,5-9,Sangiovese 100%,na,,na,,na,Rosso fermo,13.5,40k,Arrosto di maiale al vino rosso e mirtilli,6 mesi in acciaio,,,Italia,1,,,
,0001724,,,,,,Superiore – Riserva,2013,Romagna Sangiovese Superiore Riserva Thea,DOC,Romagna Sangiovese,Tre Monti,Romagna,2,15-19,Sangiovese 100%,84,,84,,na,Rosso fermo,15,7k,,8 mesi in acciaio + 9 mesi in botte,,,Italia,2,,,
,0001724,,,,,,Superiore – Riserva,2014,Romagna Sangiovese Superiore Riserva Thea,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,15-19,Sangiovese 100%,86,,86,,na,Rosso fermo,14.5,10k,,8 mesi in acciaio + 9 mesi in botte,,,Italia,2,,,
,0001724,,,,,,Superiore – Riserva,2015,Romagna Sangiovese Superiore Riserva Thea,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,15-19,Sangiovese 100%,86,,86,,na,Rosso fermo,15,7k,Filetto di manzo in crosta,8 mesi in acciaio + 9 mesi in botte,"Rubino luminoso. Regala appaganti sentoridi amarene e petali di rose, seguiti da ricordidi tostatura, noce moscata e accenni di anicestellato. Il gusto non delude le aspettative,dimostrando già un valido bilanciamento e unaraffinata distinzione, testimoniati da tanninisuadenti e da una persistente acidità che rendebriosa la beva. Sosta in barrique per 9 mesi eaffina per altri 6 in bottiglia",,Italia,2,,,
,0001724,,,,,,Superiore – Riserva,2016,Romagna Sangiovese Superiore Riserva Thea,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,15-19,Sangiovese 100%,86,,86,,na,Rosso fermo,14.5,10k,,8 mesi in acciaio + 9 mesi in botte,,,Italia,2,,,
,0001724,,,,,,Superiore – Riserva,2018,Romagna Sangiovese Superiore Riserva Thea,DOC,Romagna Sangiovese,Tre Monti,Romagna,4,15-19,Sangiovese 100%,89,,89,,na,Rosso fermo,14.5,10k,,8 mesi in acciaio + 9 mesi in botte,,,Italia,2,,,
,0001724-1,2.13,19,1.11,19,3.0,Superiore – Riserva,,Romagna Sangiovese Superiore Riserva Thea,DOC,Romagna Sangiovese,Tre Monti,Romagna,2★-4★,15-19,Sangiovese 100%,na,,na,,na,Rosso fermo,14.5,7k-10k,Filetto di manzo in crosta,8 mesi in acciaio + 9 mesi in botte,,,Italia,1,,,
,0001727,,,,,,Superiore,2018,Romagna Sangiovese Superiore Sono Rosso,DOC,Romagna Sangiovese,Tre Monti,Romagna,3,5-9,Sangiovese 100%,86,,86,,na,Rosso fermo,13.5,40k,,6 mesi in acciaio,,,Italia,2,,,
,0001727-1,0.34,3,0.43,8,3.0,Superiore,,Romagna Sangiovese Superiore Sono Rosso,DOC,Romagna Sangiovese,Tre Monti,Romagna,3★,5-9,Sangiovese 100%,na,,na,,na,Rosso fermo,13.5,40k,,6 mesi in acciaio,,,Italia,1,,,
,0001731,,,,,,nd,2016,Romagna Sangiovese Lona Bona,DOC,Romagna Sangiovese,Trere,Romagna,3,5-9,Sangiovese 100%,85,,85,,na,Rosso fermo,13,25k,Coda alla vaccinara,-,"Rosso porpora compatto. Profilo olfattivofresco e fruttato: mora, susina, poi fioria profusione con un soffio di macchiamediterranea. L'approccio gustativo mostrauna struttura saporita, innervata da cospicuafreschezza e pervasa da tannini esuberantiben integrati. Persistente finale speziato, didisarmante bevibilità. Solo acciaio.",,Italia,2,,,
,0001731,,,,,,nd,2017,Romagna Sangiovese Lona Bona,DOC,Romagna Sangiovese,Trere,Romagna,2,5-9,Sangiovese 100%,84,,84,,na,Rosso fermo,13.5,25k,,-,,,Italia,2,,,
,0001731-1,0.45,4,0.58,10,2.5,nd,,Romagna Sangiovese Lona Bona,DOC,Romagna Sangiovese,Trere,Romagna,2★-3★,5-9,Sangiovese 100%,na,,na,,na,Rosso fermo,13.5,25k,Coda alla vaccinara,-,,,Italia,1,,,
,0001728,,,,,,Riserva,2013,Romagna Sangiovese Riserva Amarcord D'Un Ross,DOC,Romagna Sangiovese,Trere,Romagna,2,15-19,Sangiovese 85% – Cabernet Sauvignon 15%,84,,84,,na,Rosso fermo,14,15k,Tordi al forno,12 mesi in barrique,"Rubino consistente. Naso variegato, giocato suaromi che vanno dalla ciliegia alla rosa rossa,con sfumature di pepe nero e grafite. Sorsocaldo e morbido, in cui la struttura tannicae la trama di spessore sono rese più snelledall'apporto dell'acidità. Finale lungo con ritornifruttati e nota sapida. Riposa in barrique per 12mesi e in bottiglia per 6.",,Italia,2,,,
,0001728,,,,,,Riserva,2015,Romagna Sangiovese Riserva Amarcord D'Un Ross,DOC,Romagna Sangiovese,Trere,Romagna,4,15-19,Sangiovese 85% – Cabernet Sauvignon 15%,89,,89,,na,Rosso fermo,14.5,15k,Guancia di manzo brasata,12 mesi in barrique,"Rubino intenso. Ventaglio olfattivo delicato: unbouquet di prugne e more di gelso, a seguirepot-pourri di fiori secchi, su un sottofondospeziato di chiodi di garofano e nuance di pepenero. All'assaggio incipit caldo e avvolgente,di sicuro spessore e ben equilibrato, reso piùgodibile da un tannino vivace e da un supportofresco-sapido, che regala una duraturapermanenza. Sosta in legni piccoli per 12 mesie affina per ulteriori 6 mesi in bottiglia.",,Italia,2,,,
,0001728,,,,,,Riserva,2016,Romagna Sangiovese Riserva Amarcord D'Un Ross,DOC,Romagna Sangiovese,Trere,Romagna,2,15-19,Sangiovese 90% – Cabernet Sauvignon 10%,84,,84,,na,Rosso fermo,14.5,15k,,12 mesi in barrique,,,Italia,2,,,
,0001728,,,,,,Riserva,2017,Romagna Sangiovese Riserva Amarcord D'Un Ross,DOC,Romagna Sangiovese,Trere,Romagna,2,15-19,Sangiovese 90% – Cabernet Sauvignon 10%,84,,84,,na,Rosso fermo,14,15k,Carpaccio di manzo con formaggio di fossa,12 mesi in barrique,"Rosso rubino vivo. Emergono cenni di piccolifrutti rossi di bosco, note floreali di peonie,sbuffi mentolati e di rabarbaro, e un corredospeziato. Bocca succosa, dotata di unasorprendente freschezza e di una tramatannica ben calibrata. La beva è invitante e laprogressione persistente. Vinificato in acciaio,sosta in legni grandi da 25 ettolitri per 12 mesi",,Italia,2,,,
,0001728,,,,,,Riserva,2018,Romagna Sangiovese Riserva Amarcord D'Un Ross,DOC,Romagna Sangiovese,Trere,Romagna,2,15-19,Sangiovese 85% – Cabernet Sauvignon 15%,84,,84,,na,Rosso fermo,14,15k,,12 mesi in barrique,,,Italia,2,,,
,0001728-1,1.46,13,0.76,13,2.4,Riserva,,Romagna Sangiovese Riserva Amarcord D'Un Ross,DOC,Romagna Sangiovese,Trere,Romagna,2★-4★,15-19,Sangiovese 85% – Cabernet Sauvignon 15%,na,,na,,na,Rosso fermo,14,15k,Tordi al forno – Guancia di manzo brasata – Carpaccio di manzo con formaggio di fossa,12 mesi in barrique,,,Italia,1,,,
,0001730,,,,,,Superiore – Riserva,2015,Romagna Sangiovese Superiore Riserva Violeo,DOC,Romagna Sangiovese,Trere,Romagna,2,35-39,Sangiovese 100%,84,,84,,na,Rosso fermo,14.5,1k,,-,,,Italia,2,,,
,0001730,,,,,,Superiore – Riserva,2016,Romagna Sangiovese Superiore Riserva Violeo,DOC,Romagna Sangiovese,Trere,Romagna,3,35-39,Sangiovese 100%,85,,85,,na,Rosso fermo,14.5,1k,,-,,,Italia,2,,,
,0001730-1,0.45,4,0.11,2,2.5,Superiore – Riserva,,Romagna Sangiovese Superiore Riserva Violeo,DOC,Romagna Sangiovese,Trere,Romagna,2★-3★,35-39,Sangiovese 100%,na,,na,,na,Rosso fermo,14.5,1k,,-,,,Italia,1,,,
,0001729,,,,,,Superiore,2015,Romagna Sangiovese Superiore Sperone,DOC,Romagna Sangiovese,Trere,Romagna,3,10-14,Sangiovese 85% – Merlot 10% – Syrah 5%,85,,85,,na,Rosso fermo,14,20k,Tagliatelle alla boscaiola,6 mesi in acciaio,"Rubino intenso con riflessi porpora. Bellaespressione di un sangiovese d’annata, in cuispiccano intriganti profumi floreali di peoniae di croccante marasca, accompagnati danote speziate di pepe rosa. In bocca è frescoe succoso, condotto da un tannino vivace chesi allunga in un finale fruttato di visciola. Brevesosta in legno e affinamento in bottiglia per 4mesi",,Italia,2,,,
,0001729,,,,,,Superiore,2016,Romagna Sangiovese Superiore Sperone,DOC,Romagna Sangiovese,Trere,Romagna,2,10-14,Sangiovese 85% – Merlot 10% – Syrah 5%,84,,84,,na,Rosso fermo,14,25k,,6 mesi in acciaio,,,Italia,2,,,
,0001729,,,,,,Superiore,2018,Romagna Sangiovese Superiore Sperone,DOC,Romagna Sangiovese,Trere,Romagna,3,10-14,Sangiovese 85% – Merlot 10% – Syrah 5%,85,,85,,na,Rosso fermo,13.5,25k,Tagliatelle con ragù ,6 mesi in acciaio,"Rosso rubino, tenue e luminoso. Fine all'olfatto,con richiami di ciliegia, rosa essiccata, tocchi disottobosco e cenni vegetali. Sorso appagante,con una freschezza che spicca, un tannino giàfine e integrato e un finale che riprende il frutto.Fermenta e matura in acciaio per 8 mesi,",,Italia,2,,,
,0001729,,,,,,Superiore,2019,Romagna Sangiovese Superiore Sperone,DOC,Romagna Sangiovese,Trere,Romagna,2,10-14,Sangiovese 85% – Merlot 10% – Syrah 5%,84,,84,,na,Rosso fermo,13.5,25k,,6 mesi in acciaio,,,Italia,2,,,
,0001729,,,,,,Superiore,2020,Romagna Sangiovese Superiore Vigna Dello Sperone,DOC,Romagna Sangiovese,Trere,Romagna,2,15-19,Sangiovese 85% – Merlot 10% – Syrah 5%,84,,84,,na,Rosso fermo,13.5,25k,,6 mesi in acciaio,,,Italia,2,,,
,0001729-1,1.02,9,0.53,9,2.4,Superiore,,Romagna Sangiovese Superiore Vigna Dello Sperone,DOC,Romagna Sangiovese,Trere,Romagna,2★-3★,15-19,Sangiovese 85% – Merlot 10% – Syrah 5%,na,,na,,na,Rosso fermo,13.5,20k-25k,Tagliatelle alla boscaiola – Tagliatelle con ragù ,6 mesi in acciaio,,,Italia,1,,,
,0001570,,,,,,nd,2013,Romagna Sangiovese Laurento,DOC,Romagna Sangiovese,Umberto Cesari,Romagna,2,10-14,Sangiovese 100%,84,,84,,na,Rosso fermo,13.5,25k,,24 mesi in botte grande,,,Italia,2,,,
,0001571,,,,,,Riserva,2013,Romagna Sangiovese Riserva,DOC,Romagna Sangiovese,Umberto Cesari,Romagna,2,10-14,Sangiovese 100%,84,,84,,na,Rosso fermo,13.5,360k,,-,,,Italia,2,,,
,0001571,,,,,,Riserva,2014,Romagna Sangiovese Riserva,DOC,Romagna Sangiovese,Umberto Cesari,Romagna,2,10-14,Sangiovese 100%,84,,84,,na,Rosso fermo,13.5,500k,,-,,,Italia,2,,,
,0001571-1,0.23,2,0.17,3,2.0,Riserva,,Romagna Sangiovese Riserva,DOC,Romagna Sangiovese,Umberto Cesari,Romagna,2★,10-14,Sangiovese 100%,na,,na,,na,Rosso fermo,13.5,360k-500k,,-,,,Italia,1,,,
,0001570,,,,,,Riserva,2014,Romagna Sangiovese Riserva Laurento,DOC,Romagna Sangiovese,Umberto Cesari,Romagna,2,10-14,Sangiovese 100%,84,,84,,na,Rosso fermo,13.5,25k,,24 mesi in botte grande,,,Italia,2,,,
,0001570,,,,,,Riserva,2015,Romagna Sangiovese Riserva Laurento,DOC,Romagna Sangiovese,Umberto Cesari,Romagna,3,15-19,Sangiovese 100%,87,,87,,na,Rosso fermo,13.5,30k,Pappardelle al cinghiale,24 mesi in botte grande,"Rubino intenso. Richiami vegetali, con foglie di geranio e alloro, accompagnate da petali di rose e viole. Seguono piccoli frutti di sottobosco, in particolare lamponi e more, anche in confettura.  In bocca si caratterizza per tannini ben levigati, un frutto polposo, un'acidità composta. Un vino di durevole morbidezza. Sosta per 2 anni in botti grandi. ",,Italia,2,,,
,0001570,,,,,,Riserva,2016,Romagna Sangiovese Riserva Laurento,DOC,Romagna Sangiovese,Umberto Cesari,Romagna,3,15-19,Sangiovese 100%,86,,86,,na,Rosso fermo,13.5,40k,Filetto di manzo in crosta,24 mesi in botte grande,"R[)SSO rubino profondo. Profilo olfattivo intenso, in cui prevale il tono fruttato, con sentori di prugna su tutti, poi accenni di fiori essiccati e un fine tocco speziato di vaniglia. Ingresso avvolgente e morbido, arricchito dalla presenza di tannini sferici e ben integrati Conclusione con ritorni di frutta rossa e finale più disteso grazie al contributo di freschezza. Matura in botti grandi di rovere per 2 anni ",,Italia,2,,,
,0001570,,,,,,Riserva,2018,Romagna Sangiovese Riserva Laurento,DOC,Romagna Sangiovese,Umberto Cesari,Romagna,3,10-14,Sangiovese 100%,88,,88,,na,Rosso fermo,14,3k,,24 mesi in botte grande,,,Italia,2,,,
,0001570-1,1.13,10,0.84,15,2.8,Riserva,,Romagna Sangiovese Riserva Laurento,DOC,Romagna Sangiovese,Umberto Cesari,Romagna,2★-3★,10-14,Sangiovese 100%,na,,na,,na,Rosso fermo,14,3k-40k,Pappardelle al cinghiale – Filetto di manzo in crosta,24 mesi in botte grande,,,Italia,1,,,
,0001732,,,,,,Superiore – Riserva,2013,Romagna Sangiovese Superiore Riserva Bagnolo,DOC,Romagna Sangiovese,Villa Bagnolo,Romagna,2,10-14,Sangiovese 100%,84,,84,,na,Rosso fermo,14,3k,Agnello al forno con patate,12 mesi in botte,"Riflessi granato su una massa di color rubino.Propone un mix di note fruttate e floreali inevoluzione, speziate e di sottobosco. Il toccovanigliato si fonde con gli aromi nitidi diciliegia in confettura. Al palato è un vino dallatrama tannica esuberante, verace e nervosoin progressione gustativa, con una verveamaricante nel finale. Passaggio in bottegrande di rovere da 32 ettolitri per 12 mesi.",,Italia,2,,,
,0001732,,,,,,Superiore – Riserva,2018,Romagna Sangiovese Superiore Riserva Bagnolo,DOC,Romagna Sangiovese,Villa Bagnolo,Romagna,3,10-14,Sangiovese 100%,85,,85,,na,Rosso fermo,14,25k,Costolette di agnello fritte,12 mesi in botte,"Magnifica livrea granato. Al naso regala ventate di prugna, deli-cati tratti floreali, di sottobosco e di spezie dolci. La struttura gu-stativa si fonda sul tenore alcolico e su tannini lievemente astrin-genti, che assieme alla spalla acida ne sostengono l'allungo suorme fruttate.",,Italia,2,,,
,0001732-1,0.45,4,0.34,6,2.5,Superiore – Riserva,,Romagna Sangiovese Superiore Riserva Bagnolo,DOC,Romagna Sangiovese,Villa Bagnolo,Romagna,2★-3★,10-14,Sangiovese 100%,na,,na,,na,Rosso fermo,14,3k-25k,Agnello al forno con patate – Costolette di agnello fritte,12 mesi in botte,,,Italia,1,,,
,0001733,,,,,,Superiore – Riserva,2015,Romagna Sangiovese Superiore Riserva Valdilà,DOC,Romagna Sangiovese,Villa Bagnolo,Romagna,3,25-29,Sangiovese 100%,85,,85,,na,Rosso fermo,15,4k,Capocollo con topinambur,12 mesi in botte,"Rosso rubino profondo. Olfatto generoso eintenso, dominato da sentori fruttati di ciliegiee piccoli frutti rossi e neri; a seguire profumidi chiodi di garofano e cannella. In boccaè dinamico e saporito, lasciando emergereun tonico nerbo acido e un tannino nobile eintegrato. Peculiare e intrigante la chiusura suuna scia speziata. Prospettive di evoluzione.Maturazione per 12 mesi in botti di rovere eaffinamento in bottiglia per un anno.",,Italia,2,,,
,0001733-1,0.34,3,0.11,2,3.0,Superiore – Riserva,,Romagna Sangiovese Superiore Riserva Valdilà,DOC,Romagna Sangiovese,Villa Bagnolo,Romagna,3★,25-29,Sangiovese 100%,na,,na,,na,Rosso fermo,15,4k,Capocollo con topinambur,12 mesi in botte,,,Italia,1,,,
,0001734,,,,,,Superiore,2015,Romagna Sangiovese Superiore Sassetto,DOC,Romagna Sangiovese,Villa Bagnolo,Romagna,4,5-9,Sangiovese 100%,89,,89,,na,Rosso fermo,13.5,25k,Coniglio alla cacciatora,9 mesi in acciaio,"Rosso rubino con riflessi porpora. Vino diesemplare pulizia e impatto olfattivo, conprofumi di rosa canina, ciliegia croccante,prugna california e una rinfrescante sensazionevegetale. È un vino che parla alla pancia, conuna calibrata morbidezza, un sorso fresco eteso, un tannino ben distribuito e dalla tramalevigata. Insomma, un profilo gustativo diirreprensibile equilibrio, armonizzato in tutte lecomponenti. Maturazione condotta in acciaioper 9 mesi e breve affinamento in bottiglia.",,Italia,2,,,
,0001734,,,,,,Superiore,2016,Romagna Sangiovese Superiore Sassetto,DOC,Romagna Sangiovese,Villa Bagnolo,Romagna,3,10-14,Sangiovese 100%,85,,85,,na,Rosso fermo,13.5,33k,Bocconcini di manzo in umido,9 mesi in acciaio,"Rosso rubino luminoso. La Romagna dei fruttiintensi e dolci è assai lontana dai profumibalsamici e boschivi di questo vino. Ingressocaldo, sorso in equilibrio e persistente. Finaledal sapore netto di agrumi e melograno. Unostile nuovo di Sangiovese, che colpisce perversatilità e piacevolezza. Sosta per 9 mesi inacciaio e per 3 in bottiglia.",,Italia,2,,,
